,Year,Mnth,09480000tmax(C),09480000tmin(C),11151300tmax(C),11151300tmin(C),10172700tmax(C),10172700tmin(C),08194200tmax(C),08194200tmin(C),08267500tmax(C),08267500tmin(C),06154410tmax(C),06154410tmin(C),02235200tmax(C),02235200tmin(C),02177000tmax(C),02177000tmin(C),07315200tmax(C),07315200tmin(C),12041200tmax(C),12041200tmin(C),10259000tmax(C),10259000tmin(C)
25,1982,2,18.228571428571424,0.2996428571428571,16.725714285714282,0.1678571428571429,3.4899999999999998,-9.663214285714286,19.665000000000003,6.28607142857143,1.3146428571428574,-18.925714285714285,-3.708214285714287,-17.427142857142854,25.057857142857138,12.6225,12.304285714285715,-0.015357142857142837,13.11607142857143,-1.3103571428571428,3.834642857142856,-0.5346428571428571,15.468214285714284,0.7857142857142857
26,1982,3,19.74032258064516,1.1545161290322583,14.322903225806451,1.7306451612903226,6.064516129032259,-4.417096774193547,26.405483870967743,13.640967741935482,3.52741935483871,-9.204838709677418,0.7151612903225805,-9.77290322580645,26.230322580645158,13.646451612903222,16.917096774193546,2.8241935483870972,21.042903225806448,6.642903225806452,7.806451612903226,-2.5903225806451617,14.486451612903224,0.7870967741935483
27,1982,4,25.237666666666673,3.853333333333334,18.892666666666667,2.0203333333333338,10.824999999999998,-3.087666666666667,29.012999999999998,16.642000000000003,7.473333333333334,-8.211666666666668,9.205666666666668,-5.562000000000001,27.55833333333333,15.513666666666667,17.872333333333327,4.352666666666666,22.859666666666666,9.714,8.550666666666666,-1.2553333333333332,19.71733333333333,3.0439999999999996
28,1982,5,26.905483870967732,7.081290322580645,25.190645161290327,4.569354838709677,17.0641935483871,2.8006451612903223,30.366774193548387,20.003225806451614,11.503870967741939,-5.63032258064516,14.391935483870965,1.3580645161290326,29.641612903225802,16.905806451612907,25.540322580645157,10.620967741935482,27.662258064516127,15.784838709677421,15.069999999999999,1.8612903225806456,24.496451612903222,5.881935483870968
29,1982,6,32.02433333333333,10.652000000000003,26.43566666666666,6.950666666666666,23.281999999999996,7.760333333333333,35.406333333333336,23.221999999999998,18.093000000000004,-3.413666666666667,21.147000000000002,5.903666666666669,32.478,21.846,26.844,14.106,30.92666666666667,18.589,21.229333333333333,7.037333333333334,27.485666666666663,8.061
30,1982,7,31.867096774193552,15.696451612903223,31.078064516129032,9.351612903225808,27.602258064516132,11.818709677419351,38.122258064516124,23.811612903225804,20.721290322580646,1.1080645161290323,24.778387096774193,8.877096774193546,33.02387096774194,22.259677419354837,28.269354838709678,16.79774193548387,34.457419354838706,22.024516129032254,18.764516129032256,8.155806451612902,31.722258064516136,12.575806451612902
31,1982,8,30.748064516129034,15.449354838709677,31.881935483870965,9.879677419354836,28.94612903225807,13.79709677419355,38.199677419354835,23.52612903225806,18.569999999999997,2.63,26.485483870967744,8.221935483870967,32.62,22.20161290322581,26.830000000000005,15.38258064516129,36.83612903225807,22.14548387096774,19.897419354838714,7.498709677419355,32.062258064516136,14.318387096774192
32,1982,9,29.224999999999998,12.654666666666664,27.765666666666664,8.659,20.267999999999994,6.683666666666668,35.816,21.274333333333338,15.016333333333334,0.8076666666666666,18.916,3.036666666666666,31.17266666666667,21.025,23.749666666666663,11.537000000000003,32.66366666666666,16.860666666666667,19.517,5.776999999999999,27.645666666666667,10.463666666666667
33,1982,10,26.043548387096767,4.719999999999999,24.560322580645156,4.232258064516128,11.979032258064516,-1.0361290322580645,28.761612903225803,16.29483870967742,9.315483870967741,-6.583225806451613,12.83,-0.5216129032258064,27.80548387096774,17.019354838709678,19.763548387096773,6.670322580645161,26.218387096774197,10.568064516129033,10.166129032258068,2.5725806451612905,22.95967741935484,4.985161290322581
34,1982,11,17.425999999999995,2.9660000000000006,15.688333333333334,0.6819999999999999,5.881333333333331,-6.173666666666667,23.693333333333328,11.714999999999998,3.100666666666667,-8.826333333333332,3.142,-10.324333333333334,25.833666666666666,15.843333333333335,14.711999999999998,2.7936666666666663,18.490999999999996,5.197333333333332,1.5929999999999997,-1.9616666666666671,15.087,0.41666666666666674
